
Sexe, Macroregiuni  regiuni de dezvoltare si judete, Luni, UM: Procente, Valoare
Feminin, Harghita, Luna ianuarie 2014, Procente, 6.8
Feminin, Harghita, Luna februarie 2014, Procente, 5.7
Feminin, Harghita, Luna martie 2014, Procente, 5.5
Feminin, Harghita, Luna aprilie 2014, Procente, 4.7
Feminin, Harghita, Luna mai 2014, Procente, 4.5
Feminin, Harghita, Luna iunie 2014, Procente, 5.1
Feminin, Harghita, Luna iulie 2014, Procente, 5.8
Feminin, Harghita, Luna august 2014, Procente, 6
Feminin, Harghita, Luna septembrie 2014, Procente, 5.7
Feminin, Harghita, Luna octombrie 2014, Procente, 5.5
Feminin, Harghita, Luna noiembrie 2014, Procente, 5.7
Feminin, Harghita, Luna decembrie 2014, Procente, 5.6
Feminin, Harghita, Luna ianuarie 2015, Procente, 5.4
Feminin, Harghita, Luna februarie 2015, Procente, 5.3
Feminin, Harghita, Luna martie 2015, Procente, 5
Feminin, Harghita, Luna aprilie 2015, Procente, 4.6
Feminin, Harghita, Luna mai 2015, Procente, 4.4
Feminin, Harghita, Luna iunie 2015, Procente, 4.6
Feminin, Harghita, Luna iulie 2015, Procente, 5
Feminin, Harghita, Luna august 2015, Procente, 5.1
Feminin, Harghita, Luna septembrie 2015, Procente, 5.1
Feminin, Harghita, Luna octombrie 2015, Procente, 5.1
Feminin, Harghita, Luna noiembrie 2015, Procente, 5
Feminin, Harghita, Luna decembrie 2015, Procente, 5.3
Feminin, Harghita, Luna ianuarie 2016, Procente, 5.3
Feminin, Harghita, Luna februarie 2016, Procente, 5.1
Feminin, Harghita, Luna martie 2016, Procente, 4.8
Feminin, Harghita, Luna aprilie 2016, Procente, 4.5
Feminin, Harghita, Luna mai 2016, Procente, 4.7
Feminin, Harghita, Luna iunie 2016, Procente, 4.8
Feminin, Harghita, Luna iulie 2016, Procente, 5
Feminin, Harghita, Luna august 2016, Procente, 5.5
Feminin, Harghita, Luna septembrie 2016, Procente, 5.5
Feminin, Harghita, Luna octombrie 2016, Procente, 5.5
Feminin, Harghita, Luna noiembrie 2016, Procente, 5.4
Feminin, Harghita, Luna decembrie 2016, Procente, 5.5
Feminin, Harghita, Luna ianuarie 2017, Procente, 5.5
Feminin, Harghita, Luna februarie 2017, Procente, 5.3
Feminin, Harghita, Luna martie 2017, Procente, 4.5
Feminin, Harghita, Luna aprilie 2017, Procente, 4.3
Feminin, Harghita, Luna mai 2017, Procente, 4.2
Feminin, Harghita, Luna iunie 2017, Procente, 4.4
Feminin, Mures, Luna ianuarie 1992, Procente, 2.9
Feminin, Mures, Luna februarie 1992, Procente, 3.3
Feminin, Mures, Luna martie 1992, Procente, 3.7
Feminin, Mures, Luna aprilie 1992, Procente, 4.1
Feminin, Mures, Luna mai 1992, Procente, 4.4
Feminin, Mures, Luna iunie 1992, Procente, 5.1
Feminin, Mures, Luna iulie 1992, Procente, 5
Feminin, Mures, Luna august 1992, Procente, 5.7
Feminin, Mures, Luna septembrie 1992, Procente, 7.4
Feminin, Mures, Luna octombrie 1992, Procente, 7.9
Feminin, Mures, Luna noiembrie 1992, Procente, 8.4
Feminin, Mures, Luna decembrie 1992, Procente, 8.9
Feminin, Mures, Luna ianuarie 1993, Procente, 9
Feminin, Mures, Luna februarie 1993, Procente, 9.4
Feminin, Mures, Luna martie 1993, Procente, 10
Feminin, Mures, Luna aprilie 1993, Procente, 10.3
Feminin, Mures, Luna mai 1993, Procente, 10.6
Feminin, Mures, Luna iunie 1993, Procente, 10.8
Feminin, Mures, Luna iulie 1993, Procente, 11.8
Feminin, Mures, Luna august 1993, Procente, 8.9
Feminin, Mures, Luna septembrie 1993, Procente, 9.4
Feminin, Mures, Luna octombrie 1993, Procente, 10.4
Feminin, Mures, Luna noiembrie 1993, Procente, 10.9
Feminin, Mures, Luna decembrie 1993, Procente, 11.1
Feminin, Mures, Luna ianuarie 1994, Procente, 11.7
Feminin, Mures, Luna februarie 1994, Procente, 12.1
Feminin, Mures, Luna martie 1994, Procente, 12.5
Feminin, Mures, Luna aprilie 1994, Procente, 12.6
Feminin, Mures, Luna mai 1994, Procente, 12.6
Feminin, Mures, Luna iunie 1994, Procente, 13.1
Feminin, Mures, Luna iulie 1994, Procente, 12.9
Feminin, Mures, Luna august 1994, Procente, 12.6
Feminin, Mures, Luna septembrie 1994, Procente, 13.4
Feminin, Mures, Luna octombrie 1994, Procente, 13.4
Feminin, Mures, Luna noiembrie 1994, Procente, 14
Feminin, Mures, Luna decembrie 1994, Procente, 13.9
Feminin, Mures, Luna ianuarie 1995, Procente, 14.1
Feminin, Mures, Luna februarie 1995, Procente, 14.4
Feminin, Mures, Luna martie 1995, Procente, 14.3
Feminin, Mures, Luna aprilie 1995, Procente, 14.3
Feminin, Mures, Luna mai 1995, Procente, 14.3
Feminin, Mures, Luna iunie 1995, Procente, 14.1
Feminin, Mures, Luna iulie 1995, Procente, 14.1
Feminin, Mures, Luna august 1995, Procente, 14
Feminin, Mures, Luna septembrie 1995, Procente, 14
Feminin, Mures, Luna octombrie 1995, Procente, 13.9
Feminin, Mures, Luna noiembrie 1995, Procente, 14.1
Feminin, Mures, Luna decembrie 1995, Procente, 14.9
Feminin, Mures, Luna ianuarie 1996, Procente, 15
Feminin, Mures, Luna februarie 1996, Procente, 15.1
Feminin, Mures, Luna martie 1996, Procente, 15
Feminin, Mures, Luna aprilie 1996, Procente, 14.8
Feminin, Mures, Luna mai 1996, Procente, 14.7
Feminin, Mures, Luna iunie 1996, Procente, 12.5
Feminin, Mures, Luna iulie 1996, Procente, 11.4
Feminin, Mures, Luna august 1996, Procente, 9.9
Feminin, Mures, Luna septembrie 1996, Procente, 9.6
Feminin, Mures, Luna octombrie 1996, Procente, 8.8
Feminin, Mures, Luna noiembrie 1996, Procente, 9.2
Feminin, Mures, Luna decembrie 1996, Procente, 9.2
Feminin, Mures, Luna ianuarie 1997, Procente, 9.8
Feminin, Mures, Luna februarie 1997, Procente, 9.9
Feminin, Mures, Luna martie 1997, Procente, 9.8
Feminin, Mures, Luna aprilie 1997, Procente, 10.2
Feminin, Mures, Luna mai 1997, Procente, 10.4
Feminin, Mures, Luna iunie 1997, Procente, 10.7
Feminin, Mures, Luna iulie 1997, Procente, 11.4
Feminin, Mures, Luna august 1997, Procente, 11.4
Feminin, Mures, Luna septembrie 1997, Procente, 9.5
Feminin, Mures, Luna octombrie 1997, Procente, 9.6
Feminin, Mures, Luna noiembrie 1997, Procente, 10.2
Feminin, Mures, Luna decembrie 1997, Procente, 11.2
Feminin, Mures, Luna ianuarie 1998, Procente, 11.4
Feminin, Mures, Luna februarie 1998, Procente, 11.5
Feminin, Mures, Luna martie 1998, Procente, 9.8
Feminin, Mures, Luna aprilie 1998, Procente, 9.8
Feminin, Mures, Luna mai 1998, Procente, 8.5
Feminin, Mures, Luna iunie 1998, Procente, 7.8
Feminin, Mures, Luna iulie 1998, Procente, 7.2
Feminin, Mures, Luna august 1998, Procente, 6.4
Feminin, Mures, Luna septembrie 1998, Procente, 6.4
Feminin, Mures, Luna octombrie 1998, Procente, 8.3
Feminin, Mures, Luna noiembrie 1998, Procente, 8
Feminin, Mures, Luna decembrie 1998, Procente, 9.2
Feminin, Mures, Luna ianuarie 1999, Procente, 10.2
Feminin, Mures, Luna februarie 1999, Procente, 11.3
Feminin, Mures, Luna martie 1999, Procente, 9.9
Feminin, Mures, Luna aprilie 1999, Procente, 10.2
Feminin, Mures, Luna mai 1999, Procente, 10.5
Feminin, Mures, Luna iunie 1999, Procente, 9.5
Feminin, Mures, Luna iulie 1999, Procente, 9.5
Feminin, Mures, Luna august 1999, Procente, 8.1
Feminin, Mures, Luna septembrie 1999, Procente, 7.4
Feminin, Mures, Luna octombrie 1999, Procente, 7.2
Feminin, Mures, Luna noiembrie 1999, Procente, 7.4
Feminin, Mures, Luna decembrie 1999, Procente, 7.9
Feminin, Mures, Luna ianuarie 2000, Procente, 7.6
Feminin, Mures, Luna februarie 2000, Procente, 8.1
Feminin, Mures, Luna martie 2000, Procente, 8.2
Feminin, Mures, Luna aprilie 2000, Procente, 8.5
Feminin, Mures, Luna mai 2000, Procente, 8.3
Feminin, Mures, Luna iunie 2000, Procente, 7.8
Feminin, Mures, Luna iulie 2000, Procente, 7.5
Feminin, Mures, Luna august 2000, Procente, 7.3
Feminin, Mures, Luna septembrie 2000, Procente, 6.5
Feminin, Mures, Luna octombrie 2000, Procente, 6.4
Feminin, Mures, Luna noiembrie 2000, Procente, 6.6
Feminin, Mures, Luna decembrie 2000, Procente, 6.4
Feminin, Mures, Luna ianuarie 2001, Procente, 6.5
Feminin, Mures, Luna februarie 2001, Procente, 6.5
Feminin, Mures, Luna martie 2001, Procente, 6.3
Feminin, Mures, Luna aprilie 2001, Procente, 5.9
Feminin, Mures, Luna mai 2001, Procente, 5.9
Feminin, Mures, Luna iunie 2001, Procente, 5.6
Feminin, Mures, Luna iulie 2001, Procente, 5.1
Feminin, Mures, Luna august 2001, Procente, 4.9
Feminin, Mures, Luna septembrie 2001, Procente, 4.8
Feminin, Mures, Luna octombrie 2001, Procente, 4.7
Feminin, Mures, Luna noiembrie 2001, Procente, 5.1
Feminin, Mures, Luna decembrie 2001, Procente, 5.2
Feminin, Mures, Luna ianuarie 2002, Procente, 5.2
Feminin, Mures, Luna februarie 2002, Procente, 9.3
Feminin, Mures, Luna martie 2002, Procente, 9.1
Feminin, Mures, Luna aprilie 2002, Procente, 8.9
Feminin, Mures, Luna mai 2002, Procente, 8
Feminin, Mures, Luna iunie 2002, Procente, 7.7
Feminin, Mures, Luna iulie 2002, Procente, 7
Feminin, Mures, Luna august 2002, Procente, 6
Feminin, Mures, Luna septembrie 2002, Procente, 5.6
Feminin, Mures, Luna octombrie 2002, Procente, 5.6
Feminin, Mures, Luna noiembrie 2002, Procente, 5
Feminin, Mures, Luna decembrie 2002, Procente, 5.1
Feminin, Mures, Luna ianuarie 2003, Procente, 5.7
Feminin, Mures, Luna februarie 2003, Procente, 5.9
Feminin, Mures, Luna martie 2003, Procente, 5.9
Feminin, Mures, Luna aprilie 2003, Procente, 5.8
Feminin, Mures, Luna mai 2003, Procente, 5.5
Feminin, Mures, Luna iunie 2003, Procente, 5.1
Feminin, Mures, Luna iulie 2003, Procente, 5
Feminin, Mures, Luna august 2003, Procente, 4.8
Feminin, Mures, Luna septembrie 2003, Procente, 4.8
Feminin, Mures, Luna octombrie 2003, Procente, 5.8
Feminin, Mures, Luna noiembrie 2003, Procente, 5.6
Feminin, Mures, Luna decembrie 2003, Procente, 6
Feminin, Mures, Luna ianuarie 2004, Procente, 6.8
Feminin, Mures, Luna februarie 2004, Procente, 6.7
Feminin, Mures, Luna martie 2004, Procente, 6.7
Feminin, Mures, Luna aprilie 2004, Procente, 6.1
Feminin, Mures, Luna mai 2004, Procente, 4.4
Feminin, Mures, Luna iunie 2004, Procente, 3.9
Feminin, Mures, Luna iulie 2004, Procente, 3.6
Feminin, Mures, Luna august 2004, Procente, 3.7
Feminin, Mures, Luna septembrie 2004, Procente, 3.6
Feminin, Mures, Luna octombrie 2004, Procente, 3.8
Feminin, Mures, Luna noiembrie 2004, Procente, 4
Feminin, Mures, Luna decembrie 2004, Procente, 4.2
Feminin, Mures, Luna ianuarie 2005, Procente, 4.2
Feminin, Mures, Luna februarie 2005, Procente, 4.1
Feminin, Mures, Luna martie 2005, Procente, 4.6
Feminin, Mures, Luna aprilie 2005, Procente, 3.6
Feminin, Mures, Luna mai 2005, Procente, 3.6
Feminin, Mures, Luna iunie 2005, Procente, 3.7
Feminin, Mures, Luna iulie 2005, Procente, 3.8
Feminin, Mures, Luna august 2005, Procente, 3.9
Feminin, Mures, Luna septembrie 2005, Procente, 3.6
Feminin, Mures, Luna octombrie 2005, Procente, 3.6
Feminin, Mures, Luna noiembrie 2005, Procente, 4.1
Feminin, Mures, Luna decembrie 2005, Procente, 4.3
Feminin, Mures, Luna ianuarie 2006, Procente, 4.6
Feminin, Mures, Luna februarie 2006, Procente, 4.5
Feminin, Mures, Luna martie 2006, Procente, 4.4
Feminin, Mures, Luna aprilie 2006, Procente, 4.3
Feminin, Mures, Luna mai 2006, Procente, 4
Feminin, Mures, Luna iunie 2006, Procente, 3.8
Feminin, Mures, Luna iulie 2006, Procente, 3.8
Feminin, Mures, Luna august 2006, Procente, 3.9
Feminin, Mures, Luna septembrie 2006, Procente, 3.9
Feminin, Mures, Luna octombrie 2006, Procente, 4.2
Feminin, Mures, Luna noiembrie 2006, Procente, 4.7
Feminin, Mures, Luna decembrie 2006, Procente, 4.8
Feminin, Mures, Luna ianuarie 2007, Procente, 5
Feminin, Mures, Luna februarie 2007, Procente, 4.8
Feminin, Mures, Luna martie 2007, Procente, 4.3
Feminin, Mures, Luna aprilie 2007, Procente, 4.2
Feminin, Mures, Luna mai 2007, Procente, 3.5
Feminin, Mures, Luna iunie 2007, Procente, 3.4
Feminin, Mures, Luna iulie 2007, Procente, 3.4
Feminin, Mures, Luna august 2007, Procente, 3.6
Feminin, Mures, Luna septembrie 2007, Procente, 3.3
Feminin, Mures, Luna octombrie 2007, Procente, 3.7
Feminin, Mures, Luna noiembrie 2007, Procente, 4.1
Feminin, Mures, Luna decembrie 2007, Procente, 4.1
Feminin, Mures, Luna ianuarie 2008, Procente, 4.4
Feminin, Mures, Luna februarie 2008, Procente, 4.7
Feminin, Mures, Luna martie 2008, Procente, 4.7
Feminin, Mures, Luna aprilie 2008, Procente, 4.7
Feminin, Mures, Luna mai 2008, Procente, 4.2
Feminin, Mures, Luna iunie 2008, Procente, 4.2
Feminin, Mures, Luna iulie 2008, Procente, 4.3
Feminin, Mures, Luna august 2008, Procente, 4.3
Feminin, Mures, Luna septembrie 2008, Procente, 4.4
Feminin, Mures, Luna octombrie 2008, Procente, 4.5
Feminin, Mures, Luna noiembrie 2008, Procente, 4.5
Feminin, Mures, Luna decembrie 2008, Procente, 4.6
Feminin, Mures, Luna ianuarie 2009, Procente, 4.7
Feminin, Mures, Luna februarie 2009, Procente, 4.7
Feminin, Mures, Luna martie 2009, Procente, 5.1
Feminin, Mures, Luna aprilie 2009, Procente, 5.3
Feminin, Mures, Luna mai 2009, Procente, 5.4
Feminin, Mures, Luna iunie 2009, Procente, 5.5
Feminin, Mures, Luna iulie 2009, Procente, 6
Feminin, Mures, Luna august 2009, Procente, 6.2
Feminin, Mures, Luna septembrie 2009, Procente, 6.6
Feminin, Mures, Luna octombrie 2009, Procente, 7.1
Feminin, Mures, Luna noiembrie 2009, Procente, 7.3
Feminin, Mures, Luna decembrie 2009, Procente, 7.6
Feminin, Mures, Luna ianuarie 2010, Procente, 7.7
Feminin, Mures, Luna februarie 2010, Procente, 7.7
Feminin, Mures, Luna martie 2010, Procente, 7.7
Feminin, Mures, Luna aprilie 2010, Procente, 7.6
Feminin, Mures, Luna mai 2010, Procente, 7.4
Feminin, Mures, Luna iunie 2010, Procente, 7.3
Feminin, Mures, Luna iulie 2010, Procente, 7.5
Feminin, Mures, Luna august 2010, Procente, 8.1
Feminin, Mures, Luna septembrie 2010, Procente, 8.2
Feminin, Mures, Luna octombrie 2010, Procente, 8.2
Feminin, Mures, Luna noiembrie 2010, Procente, 8.2
Feminin, Mures, Luna decembrie 2010, Procente, 7.5
Feminin, Mures, Luna ianuarie 2011, Procente, 7
Feminin, Mures, Luna februarie 2011, Procente, 6.7
Feminin, Mures, Luna martie 2011, Procente, 6.1
Feminin, Mures, Luna aprilie 2011, Procente, 5.8
Feminin, Mures, Luna mai 2011, Procente, 5.5
Feminin, Mures, Luna iunie 2011, Procente, 5.5
Feminin, Mures, Luna iulie 2011, Procente, 5.5
Feminin, Mures, Luna august 2011, Procente, 5.5
Feminin, Mures, Luna septembrie 2011, Procente, 5.5
Feminin, Mures, Luna octombrie 2011, Procente, 5.7
Feminin, Mures, Luna noiembrie 2011, Procente, 5.8
Feminin, Mures, Luna decembrie 2011, Procente, 5.6
Feminin, Mures, Luna ianuarie 2012, Procente, 6.2
Feminin, Mures, Luna februarie 2012, Procente, 6.7
Feminin, Mures, Luna martie 2012, Procente, 6.1
Feminin, Mures, Luna aprilie 2012, Procente, 5.7
Feminin, Mures, Luna mai 2012, Procente, 5.3
Feminin, Mures, Luna iunie 2012, Procente, 5.2
Feminin, Mures, Luna iulie 2012, Procente, 5.2
Feminin, Mures, Luna august 2012, Procente, 5.4
Feminin, Mures, Luna septembrie 2012, Procente, 5.3
Feminin, Mures, Luna octombrie 2012, Procente, 5.6
Feminin, Mures, Luna noiembrie 2012, Procente, 5.7
Feminin, Mures, Luna decembrie 2012, Procente, 5.5
Feminin, Mures, Luna ianuarie 2013, Procente, 5.6
Feminin, Mures, Luna februarie 2013, Procente, 5.4
Feminin, Mures, Luna martie 2013, Procente, 5.1
Feminin, Mures, Luna aprilie 2013, Procente, 4.9
Feminin, Mures, Luna mai 2013, Procente, 4.7
Feminin, Mures, Luna iunie 2013, Procente, 4.7
Feminin, Mures, Luna iulie 2013, Procente, 4.7
Feminin, Mures, Luna august 2013, Procente, 4.8
Feminin, Mures, Luna septembrie 2013, Procente, 4.3
Feminin, Mures, Luna octombrie 2013, Procente, 5.3
Feminin, Mures, Luna noiembrie 2013, Procente, 5.5
Feminin, Mures, Luna decembrie 2013, Procente, 5.1
Feminin, Mures, Luna ianuarie 2014, Procente, 5
Feminin, Mures, Luna februarie 2014, Procente, 5.5
Feminin, Mures, Luna martie 2014, Procente, 5.4
Feminin, Mures, Luna aprilie 2014, Procente, 5
Feminin, Mures, Luna mai 2014, Procente, 4.8
Feminin, Mures, Luna iunie 2014, Procente, 4.9
Feminin, Mures, Luna iulie 2014, Procente, 4.9
Feminin, Mures, Luna august 2014, Procente, 5
Feminin, Mures, Luna septembrie 2014, Procente, 5.2
Feminin, Mures, Luna octombrie 2014, Procente, 5.3
Feminin, Mures, Luna noiembrie 2014, Procente, 5.4
Feminin, Mures, Luna decembrie 2014, Procente, 5.1
Feminin, Mures, Luna ianuarie 2015, Procente, 6.1
Feminin, Mures, Luna februarie 2015, Procente, 6.5
Feminin, Mures, Luna martie 2015, Procente, 6.7
Feminin, Mures, Luna aprilie 2015, Procente, 6.6
Feminin, Mures, Luna mai 2015, Procente, 6.5
Feminin, Mures, Luna iunie 2015, Procente, 6.4
Feminin, Mures, Luna iulie 2015, Procente, 5.4
Feminin, Mures, Luna august 2015, Procente, 4.9
Feminin, Mures, Luna septembrie 2015, Procente, 4.4
Feminin, Mures, Luna octombrie 2015, Procente, 4.4
Feminin, Mures, Luna noiembrie 2015, Procente, 4.3
Feminin, Mures, Luna decembrie 2015, Procente, 4.4
Feminin, Mures, Luna ianuarie 2016, Procente, 4.2
Feminin, Mures, Luna februarie 2016, Procente, 4.3
Feminin, Mures, Luna martie 2016, Procente, 4.1
Feminin, Mures, Luna aprilie 2016, Procente, 4.1
Feminin, Mures, Luna mai 2016, Procente, 4.3
Feminin, Mures, Luna iunie 2016, Procente, 4.4
Feminin, Mures, Luna iulie 2016, Procente, 4.3
Feminin, Mures, Luna august 2016, Procente, 4.4
Feminin, Mures, Luna septembrie 2016, Procente, 4.1
Feminin, Mures, Luna octombrie 2016, Procente, 3.9
Feminin, Mures, Luna noiembrie 2016, Procente, 4.3
Feminin, Mures, Luna decembrie 2016, Procente, 4.3
Feminin, Mures, Luna ianuarie 2017, Procente, 4.3
Feminin, Mures, Luna februarie 2017, Procente, 4.2
Feminin, Mures, Luna martie 2017, Procente, 4.3
Feminin, Mures, Luna aprilie 2017, Procente, 4.2
Feminin, Mures, Luna mai 2017, Procente, 3.9
Feminin, Mures, Luna iunie 2017, Procente, 3.9
Feminin, Timis, Luna ianuarie 1992, Procente, 1.7
Feminin, Timis, Luna februarie 1992, Procente, 2.2
Feminin, Timis, Luna martie 1992, Procente, 2.4
Feminin, Timis, Luna aprilie 1992, Procente, 2.3
Feminin, Timis, Luna mai 1992, Procente, 2.6
Feminin, Timis, Luna iunie 1992, Procente, 3.1
Feminin, Timis, Luna iulie 1992, Procente, 3.6
Feminin, Timis, Luna august 1992, Procente, 4.3
Feminin, Timis, Luna septembrie 1992, Procente, 5.2
Feminin, Timis, Luna octombrie 1992, Procente, 5.6
Feminin, Timis, Luna noiembrie 1992, Procente, 6.2
Feminin, Timis, Luna decembrie 1992, Procente, 6.6
Feminin, Timis, Luna ianuarie 1993, Procente, 6.4
Feminin, Timis, Luna februarie 1993, Procente, 6.8
Feminin, Timis, Luna martie 1993, Procente, 6.8
Feminin, Timis, Luna aprilie 1993, Procente, 7.1
Feminin, Timis, Luna mai 1993, Procente, 6.9
Feminin, Timis, Luna iunie 1993, Procente, 7.4
Feminin, Timis, Luna iulie 1993, Procente, 7.3
Feminin, Timis, Luna august 1993, Procente, 7.8
Feminin, Timis, Luna septembrie 1993, Procente, 8.4
Feminin, Timis, Luna octombrie 1993, Procente, 9.1
Feminin, Timis, Luna noiembrie 1993, Procente, 9.5
Feminin, Timis, Luna decembrie 1993, Procente, 10.2
Feminin, Timis, Luna ianuarie 1994, Procente, 10.5
Feminin, Timis, Luna februarie 1994, Procente, 11.1
Feminin, Timis, Luna martie 1994, Procente, 11.5
Feminin, Timis, Luna aprilie 1994, Procente, 11.7
Feminin, Timis, Luna mai 1994, Procente, 11.9
Feminin, Timis, Luna iunie 1994, Procente, 11.8
Feminin, Timis, Luna iulie 1994, Procente, 11.6
Feminin, Timis, Luna august 1994, Procente, 11.9
Feminin, Timis, Luna septembrie 1994, Procente, 12.4
Feminin, Timis, Luna octombrie 1994, Procente, 12.2
Feminin, Timis, Luna noiembrie 1994, Procente, 10.8
Feminin, Timis, Luna decembrie 1994, Procente, 9.1
Feminin, Timis, Luna ianuarie 1995, Procente, 8.6
Feminin, Timis, Luna februarie 1995, Procente, 8.1
Feminin, Timis, Luna martie 1995, Procente, 7.2
Feminin, Timis, Luna aprilie 1995, Procente, 7
Feminin, Timis, Luna mai 1995, Procente, 6.8
Feminin, Timis, Luna iunie 1995, Procente, 6.5
Feminin, Timis, Luna iulie 1995, Procente, 5.9
Feminin, Timis, Luna august 1995, Procente, 5.7
Feminin, Timis, Luna septembrie 1995, Procente, 5.4
Feminin, Timis, Luna octombrie 1995, Procente, 5.1
Feminin, Timis, Luna noiembrie 1995, Procente, 5
Feminin, Timis, Luna decembrie 1995, Procente, 5.3
Feminin, Timis, Luna ianuarie 1996, Procente, 4.8
Feminin, Timis, Luna februarie 1996, Procente, 4.4
Feminin, Timis, Luna martie 1996, Procente, 4.1
Feminin, Timis, Luna aprilie 1996, Procente, 3.9
Feminin, Timis, Luna mai 1996, Procente, 3.5
Feminin, Timis, Luna iunie 1996, Procente, 3.2
Feminin, Timis, Luna iulie 1996, Procente, 3
Feminin, Timis, Luna august 1996, Procente, 2.8
Feminin, Timis, Luna septembrie 1996, Procente, 2.7
Feminin, Timis, Luna octombrie 1996, Procente, 2.7
Feminin, Timis, Luna noiembrie 1996, Procente, 2.8
Feminin, Timis, Luna decembrie 1996, Procente, 3
Feminin, Timis, Luna ianuarie 1997, Procente, 3.1
Feminin, Timis, Luna februarie 1997, Procente, 2.9
